ZIP (character),State,Primary eGRID Subregion,Subregion annual CO2e output emission rate (lb/MWh),ZIP5,rate_lb_per_mwh,norm_factor_vs_us_mean
36010,AL,SRSO,897.659,36010,897.659,1.0847580723124517
36013,AL,SRSO,897.659,36013,897.659,1.0847580723124517
36015,AL,SRSO,897.659,36015,897.659,1.0847580723124517
36016,AL,SRSO,897.659,36016,897.659,1.0847580723124517
36017,AL,SRSO,897.659,36017,897.659,1.0847580723124517
36020,AL,SRSO,897.659,36020,897.659,1.0847580723124517
36022,AL,SRSO,897.659,36022,897.659,1.0847580723124517
36023,AL,SRSO,897.659,36023,897.659,1.0847580723124517
36024,AL,SRSO,897.659,36024,897.659,1.0847580723124517
36025,AL,SRSO,897.659,36025,897.659,1.0847580723124517
36026,AL,SRSO,897.659,36026,897.659,1.0847580723124517
36027,AL,SRSO,897.659,36027,897.659,1.0847580723124517
36028,AL,SRSO,897.659,36028,897.659,1.0847580723124517
36029,AL,SRSO,897.659,36029,897.659,1.0847580723124517
36030,AL,SRSO,897.659,36030,897.659,1.0847580723124517
36031,AL,SRSO,897.659,36031,897.659,1.0847580723124517
36032,AL,SRSO,897.659,36032,897.659,1.0847580723124517
36033,AL,SRSO,897.659,36033,897.659,1.0847580723124517
36034,AL,SRSO,897.659,36034,897.659,1.0847580723124517
36035,AL,SRSO,897.659,36035,897.659,1.0847580723124517
36036,AL,SRSO,897.659,36036,897.659,1.0847580723124517
36037,AL,SRSO,897.659,36037,897.659,1.0847580723124517
36038,AL,SRSO,897.659,36038,897.659,1.0847580723124517
36039,AL,SRSO,897.659,36039,897.659,1.0847580723124517
36040,AL,SRSO,897.659,36040,897.659,1.0847580723124517
36041,AL,SRSO,897.659,36041,897.659,1.0847580723124517
36042,AL,SRSO,897.659,36042,897.659,1.0847580723124517
36043,AL,SRSO,897.659,36043,897.659,1.0847580723124517
36045,AL,SRSO,897.659,36045,897.659,1.0847580723124517
36046,AL,SRSO,897.659,36046,897.659,1.0847580723124517
36047,AL,SRSO,897.659,36047,897.659,1.0847580723124517
36048,AL,SRSO,897.659,36048,897.659,1.0847580723124517
36049,AL,SRSO,897.659,36049,897.659,1.0847580723124517
36051,AL,SRSO,897.659,36051,897.659,1.0847580723124517
36052,AL,SRSO,897.659,36052,897.659,1.0847580723124517
36053,AL,SRSO,897.659,36053,897.659,1.0847580723124517
36054,AL,SRSO,897.659,36054,897.659,1.0847580723124517
36057,AL,SRSO,897.659,36057,897.659,1.0847580723124517
36061,AL,SRSO,897.659,36061,897.659,1.0847580723124517
36062,AL,SRSO,897.659,36062,897.659,1.0847580723124517
36064,AL,SRSO,897.659,36064,897.659,1.0847580723124517
36065,AL,SRSO,897.659,36065,897.659,1.0847580723124517
36066,AL,SRSO,897.659,36066,897.659,1.0847580723124517
36067,AL,SRSO,897.659,36067,897.659,1.0847580723124517
36068,AL,SRSO,897.659,36068,897.659,1.0847580723124517
36069,AL,SRSO,897.659,36069,897.659,1.0847580723124517
36071,AL,SRSO,897.659,36071,897.659,1.0847580723124517
36072,AL,SRSO,897.659,36072,897.659,1.0847580723124517
36075,AL,SRSO,897.659,36075,897.659,1.0847580723124517
36078,AL,SRSO,897.659,36078,897.659,1.0847580723124517
36079,AL,SRSO,897.659,36079,897.659,1.0847580723124517
36080,AL,SRSO,897.659,36080,897.659,1.0847580723124517
36081,AL,SRSO,897.659,36081,897.659,1.0847580723124517
36082,AL,SRSO,897.659,36082,897.659,1.0847580723124517
36083,AL,SRSO,897.659,36083,897.659,1.0847580723124517
36087,AL,SRSO,897.659,36087,897.659,1.0847580723124517
36088,AL,SRSO,897.659,36088,897.659,1.0847580723124517
36089,AL,SRSO,897.659,36089,897.659,1.0847580723124517
36091,AL,SRSO,897.659,36091,897.659,1.0847580723124517
36092,AL,SRSO,897.659,36092,897.659,1.0847580723124517
36093,AL,SRSO,897.659,36093,897.659,1.0847580723124517
36101,AL,SRSO,897.659,36101,897.659,1.0847580723124517
36102,AL,SRSO,897.659,36102,897.659,1.0847580723124517
36103,AL,SRSO,897.659,36103,897.659,1.0847580723124517
36104,AL,SRSO,897.659,36104,897.659,1.0847580723124517
36105,AL,SRSO,897.659,36105,897.659,1.0847580723124517
36106,AL,SRSO,897.659,36106,897.659,1.0847580723124517
36107,AL,SRSO,897.659,36107,897.659,1.0847580723124517
36108,AL,SRSO,897.659,36108,897.659,1.0847580723124517
36109,AL,SRSO,897.659,36109,897.659,1.0847580723124517
36110,AL,SRSO,897.659,36110,897.659,1.0847580723124517
36111,AL,SRSO,897.659,36111,897.659,1.0847580723124517
36112,AL,SRSO,897.659,36112,897.659,1.0847580723124517
36113,AL,SRSO,897.659,36113,897.659,1.0847580723124517
36114,AL,SRSO,897.659,36114,897.659,1.0847580723124517
36115,AL,SRSO,897.659,36115,897.659,1.0847580723124517
36116,AL,SRSO,897.659,36116,897.659,1.0847580723124517
36117,AL,SRSO,897.659,36117,897.659,1.0847580723124517
36118,AL,SRSO,897.659,36118,897.659,1.0847580723124517
36119,AL,SRSO,897.659,36119,897.659,1.0847580723124517
36120,AL,SRSO,897.659,36120,897.659,1.0847580723124517
36121,AL,SRSO,897.659,36121,897.659,1.0847580723124517
36123,AL,SRSO,897.659,36123,897.659,1.0847580723124517
36124,AL,SRSO,897.659,36124,897.659,1.0847580723124517
36125,AL,SRSO,897.659,36125,897.659,1.0847580723124517
36130,AL,SRSO,897.659,36130,897.659,1.0847580723124517
36131,AL,SRSO,897.659,36131,897.659,1.0847580723124517
36132,AL,SRSO,897.659,36132,897.659,1.0847580723124517
36133,AL,SRSO,897.659,36133,897.659,1.0847580723124517
36134,AL,SRSO,897.659,36134,897.659,1.0847580723124517
36135,AL,SRSO,897.659,36135,897.659,1.0847580723124517
36140,AL,SRSO,897.659,36140,897.659,1.0847580723124517
36141,AL,SRSO,897.659,36141,897.659,1.0847580723124517
36142,AL,SRSO,897.659,36142,897.659,1.0847580723124517
36177,AL,SRSO,897.659,36177,897.659,1.0847580723124517
36191,AL,SRSO,897.659,36191,897.659,1.0847580723124517
36201,AL,SRSO,897.659,36201,897.659,1.0847580723124517
36202,AL,SRSO,897.659,36202,897.659,1.0847580723124517
36203,AL,SRSO,897.659,36203,897.659,1.0847580723124517
36204,AL,SRSO,897.659,36204,897.659,1.0847580723124517
36205,AL,SRSO,897.659,36205,897.659,1.0847580723124517
36206,AL,SRSO,897.659,36206,897.659,1.0847580723124517
36207,AL,SRSO,897.659,36207,897.659,1.0847580723124517
36210,AL,SRSO,897.659,36210,897.659,1.0847580723124517
36250,AL,SRSO,897.659,36250,897.659,1.0847580723124517
36251,AL,SRSO,897.659,36251,897.659,1.0847580723124517
36253,AL,SRSO,897.659,36253,897.659,1.0847580723124517
36254,AL,SRSO,897.659,36254,897.659,1.0847580723124517
36255,AL,SRSO,897.659,36255,897.659,1.0847580723124517
36256,AL,SRSO,897.659,36256,897.659,1.0847580723124517
36257,AL,SRSO,897.659,36257,897.659,1.0847580723124517
36258,AL,SRSO,897.659,36258,897.659,1.0847580723124517
36260,AL,SRSO,897.659,36260,897.659,1.0847580723124517
36261,AL,SRSO,897.659,36261,897.659,1.0847580723124517
36262,AL,SRSO,897.659,36262,897.659,1.0847580723124517
36263,AL,SRSO,897.659,36263,897.659,1.0847580723124517
36264,AL,SRSO,897.659,36264,897.659,1.0847580723124517
36265,AL,SRSO,897.659,36265,897.659,1.0847580723124517
36266,AL,SRSO,897.659,36266,897.659,1.0847580723124517
36267,AL,SRSO,897.659,36267,897.659,1.0847580723124517
36268,AL,SRSO,897.659,36268,897.659,1.0847580723124517
36269,AL,SRSO,897.659,36269,897.659,1.0847580723124517
36271,AL,SRSO,897.659,36271,897.659,1.0847580723124517
36272,AL,SRSO,897.659,36272,897.659,1.0847580723124517
36273,AL,SRSO,897.659,36273,897.659,1.0847580723124517
36274,AL,SRSO,897.659,36274,897.659,1.0847580723124517
36275,AL,SRTV,938.625,36275,938.625,1.1342626160092808
36276,AL,SRSO,897.659,36276,897.659,1.0847580723124517
36277,AL,SRSO,897.659,36277,897.659,1.0847580723124517
36278,AL,SRSO,897.659,36278,897.659,1.0847580723124517
36279,AL,SRSO,897.659,36279,897.659,1.0847580723124517
36280,AL,SRSO,897.659,36280,897.659,1.0847580723124517
36301,AL,SRSO,897.659,36301,897.659,1.0847580723124517
36302,AL,SRSO,897.659,36302,897.659,1.0847580723124517
36303,AL,SRSO,897.659,36303,897.659,1.0847580723124517
36304,AL,SRSO,897.659,36304,897.659,1.0847580723124517
36305,AL,SRSO,897.659,36305,897.659,1.0847580723124517
36310,AL,SRSO,897.659,36310,897.659,1.0847580723124517
36311,AL,SRSO,897.659,36311,897.659,1.0847580723124517
36312,AL,SRSO,897.659,36312,897.659,1.0847580723124517
36313,AL,SRSO,897.659,36313,897.659,1.0847580723124517
36314,AL,SRSO,897.659,36314,897.659,1.0847580723124517
36316,AL,SRSO,897.659,36316,897.659,1.0847580723124517
36317,AL,SRSO,897.659,36317,897.659,1.0847580723124517
36318,AL,SRSO,897.659,36318,897.659,1.0847580723124517
36319,AL,SRSO,897.659,36319,897.659,1.0847580723124517
36320,AL,SRSO,897.659,36320,897.659,1.0847580723124517
36321,AL,SRSO,897.659,36321,897.659,1.0847580723124517
36322,AL,SRSO,897.659,36322,897.659,1.0847580723124517
36323,AL,SRSO,897.659,36323,897.659,1.0847580723124517
36330,AL,SRSO,897.659,36330,897.659,1.0847580723124517
36331,AL,SRSO,897.659,36331,897.659,1.0847580723124517
36340,AL,SRSO,897.659,36340,897.659,1.0847580723124517
36343,AL,SRSO,897.659,36343,897.659,1.0847580723124517
36344,AL,SRSO,897.659,36344,897.659,1.0847580723124517
36345,AL,SRSO,897.659,36345,897.659,1.0847580723124517
36346,AL,SRSO,897.659,36346,897.659,1.0847580723124517
36349,AL,SRSO,897.659,36349,897.659,1.0847580723124517
36350,AL,SRSO,897.659,36350,897.659,1.0847580723124517
36351,AL,SRSO,897.659,36351,897.659,1.0847580723124517
36352,AL,SRSO,897.659,36352,897.659,1.0847580723124517
36353,AL,SRSO,897.659,36353,897.659,1.0847580723124517
36360,AL,SRSO,897.659,36360,897.659,1.0847580723124517
36361,AL,SRSO,897.659,36361,897.659,1.0847580723124517
36362,AL,SRSO,897.659,36362,897.659,1.0847580723124517
36370,AL,SRSO,897.659,36370,897.659,1.0847580723124517
36371,AL,SRSO,897.659,36371,897.659,1.0847580723124517
36373,AL,SRSO,897.659,36373,897.659,1.0847580723124517
36374,AL,SRSO,897.659,36374,897.659,1.0847580723124517
36375,AL,SRSO,897.659,36375,897.659,1.0847580723124517
36376,AL,SRSO,897.659,36376,897.659,1.0847580723124517
36401,AL,SRSO,897.659,36401,897.659,1.0847580723124517
36420,AL,SRSO,897.659,36420,897.659,1.0847580723124517
36421,AL,SRSO,897.659,36421,897.659,1.0847580723124517
36425,AL,SRSO,897.659,36425,897.659,1.0847580723124517
36426,AL,SRSO,897.659,36426,897.659,1.0847580723124517
36427,AL,SRSO,897.659,36427,897.659,1.0847580723124517
36429,AL,SRSO,897.659,36429,897.659,1.0847580723124517
36432,AL,SRSO,897.659,36432,897.659,1.0847580723124517
36435,AL,SRSO,897.659,36435,897.659,1.0847580723124517
36436,AL,SRSO,897.659,36436,897.659,1.0847580723124517
36439,AL,SRSO,897.659,36439,897.659,1.0847580723124517
36441,AL,SRSO,897.659,36441,897.659,1.0847580723124517
36442,AL,SRSO,897.659,36442,897.659,1.0847580723124517
36444,AL,SRSO,897.659,36444,897.659,1.0847580723124517
36445,AL,SRSO,897.659,36445,897.659,1.0847580723124517
36446,AL,SRSO,897.659,36446,897.659,1.0847580723124517
36449,AL,SRSO,897.659,36449,897.659,1.0847580723124517
36451,AL,SRSO,897.659,36451,897.659,1.0847580723124517
36453,AL,SRSO,897.659,36453,897.659,1.0847580723124517
36454,AL,SRSO,897.659,36454,897.659,1.0847580723124517
36455,AL,SRSO,897.659,36455,897.659,1.0847580723124517
36456,AL,SRSO,897.659,36456,897.659,1.0847580723124517
36457,AL,SRSO,897.659,36457,897.659,1.0847580723124517
36458,AL,SRSO,897.659,36458,897.659,1.0847580723124517
36460,AL,SRSO,897.659,36460,897.659,1.0847580723124517
36461,AL,SRSO,897.659,36461,897.659,1.0847580723124517
36462,AL,SRSO,897.659,36462,897.659,1.0847580723124517
36467,AL,SRSO,897.659,36467,897.659,1.0847580723124517
36470,AL,SRSO,897.659,36470,897.659,1.0847580723124517
36471,AL,SRSO,897.659,36471,897.659,1.0847580723124517
36473,AL,SRSO,897.659,36473,897.659,1.0847580723124517
36474,AL,SRSO,897.659,36474,897.659,1.0847580723124517
36475,AL,SRSO,897.659,36475,897.659,1.0847580723124517
36476,AL,SRSO,897.659,36476,897.659,1.0847580723124517
36477,AL,SRSO,897.659,36477,897.659,1.0847580723124517
36480,AL,SRSO,897.659,36480,897.659,1.0847580723124517
36481,AL,SRSO,897.659,36481,897.659,1.0847580723124517
36482,AL,SRSO,897.659,36482,897.659,1.0847580723124517
36483,AL,SRSO,897.659,36483,897.659,1.0847580723124517
36502,AL,SRSO,897.659,36502,897.659,1.0847580723124517
36503,AL,SRSO,897.659,36503,897.659,1.0847580723124517
36504,AL,SRSO,897.659,36504,897.659,1.0847580723124517
36505,AL,SRSO,897.659,36505,897.659,1.0847580723124517
36507,AL,SRSO,897.659,36507,897.659,1.0847580723124517
36509,AL,SRSO,897.659,36509,897.659,1.0847580723124517
36511,AL,SRSO,897.659,36511,897.659,1.0847580723124517
36512,AL,SRSO,897.659,36512,897.659,1.0847580723124517
36513,AL,SRSO,897.659,36513,897.659,1.0847580723124517
36515,AL,SRSO,897.659,36515,897.659,1.0847580723124517
36518,AL,SRSO,897.659,36518,897.659,1.0847580723124517
36521,AL,SRSO,897.659,36521,897.659,1.0847580723124517
36522,AL,SRSO,897.659,36522,897.659,1.0847580723124517
36523,AL,SRSO,897.659,36523,897.659,1.0847580723124517
36524,AL,SRSO,897.659,36524,897.659,1.0847580723124517
36525,AL,SRSO,897.659,36525,897.659,1.0847580723124517
36526,AL,SRSO,897.659,36526,897.659,1.0847580723124517
36527,AL,SRSO,897.659,36527,897.659,1.0847580723124517
36528,AL,SRSO,897.659,36528,897.659,1.0847580723124517
36529,AL,SRSO,897.659,36529,897.659,1.0847580723124517
36530,AL,SRSO,897.659,36530,897.659,1.0847580723124517
36532,AL,SRSO,897.659,36532,897.659,1.0847580723124517
36533,AL,SRSO,897.659,36533,897.659,1.0847580723124517
36535,AL,SRSO,897.659,36535,897.659,1.0847580723124517
36536,AL,SRSO,897.659,36536,897.659,1.0847580723124517
36538,AL,SRSO,897.659,36538,897.659,1.0847580723124517
36539,AL,SRSO,897.659,36539,897.659,1.0847580723124517
36540,AL,SRSO,897.659,36540,897.659,1.0847580723124517
36541,AL,SRSO,897.659,36541,897.659,1.0847580723124517
36542,AL,SRSO,897.659,36542,897.659,1.0847580723124517
36543,AL,SRSO,897.659,36543,897.659,1.0847580723124517
36544,AL,SRSO,897.659,36544,897.659,1.0847580723124517
36545,AL,SRSO,897.659,36545,897.659,1.0847580723124517
36547,AL,SRSO,897.659,36547,897.659,1.0847580723124517
36548,AL,SRSO,897.659,36548,897.659,1.0847580723124517
36549,AL,SRSO,897.659,36549,897.659,1.0847580723124517
36550,AL,SRSO,897.659,36550,897.659,1.0847580723124517
36551,AL,SRSO,897.659,36551,897.659,1.0847580723124517
36553,AL,SRSO,897.659,36553,897.659,1.0847580723124517
36555,AL,SRSO,897.659,36555,897.659,1.0847580723124517
36556,AL,SRSO,897.659,36556,897.659,1.0847580723124517
36558,AL,SRSO,897.659,36558,897.659,1.0847580723124517
36559,AL,SRSO,897.659,36559,897.659,1.0847580723124517
36560,AL,SRSO,897.659,36560,897.659,1.0847580723124517
36561,AL,SRSO,897.659,36561,897.659,1.0847580723124517
36562,AL,SRSO,897.659,36562,897.659,1.0847580723124517
36564,AL,SRSO,897.659,36564,897.659,1.0847580723124517
36567,AL,SRSO,897.659,36567,897.659,1.0847580723124517
36568,AL,SRSO,897.659,36568,897.659,1.0847580723124517
36569,AL,SRSO,897.659,36569,897.659,1.0847580723124517
36571,AL,SRSO,897.659,36571,897.659,1.0847580723124517
36572,AL,SRSO,897.659,36572,897.659,1.0847580723124517
36574,AL,SRSO,897.659,36574,897.659,1.0847580723124517
36575,AL,SRSO,897.659,36575,897.659,1.0847580723124517
36576,AL,SRSO,897.659,36576,897.659,1.0847580723124517
36577,AL,SRSO,897.659,36577,897.659,1.0847580723124517
36578,AL,SRSO,897.659,36578,897.659,1.0847580723124517
36579,AL,SRSO,897.659,36579,897.659,1.0847580723124517
36580,AL,SRSO,897.659,36580,897.659,1.0847580723124517
36581,AL,SRSO,897.659,36581,897.659,1.0847580723124517
36582,AL,SRSO,897.659,36582,897.659,1.0847580723124517
36583,AL,SRSO,897.659,36583,897.659,1.0847580723124517
36584,AL,SRSO,897.659,36584,897.659,1.0847580723124517
36585,AL,SRSO,897.659,36585,897.659,1.0847580723124517
36587,AL,SRSO,897.659,36587,897.659,1.0847580723124517
36590,AL,SRSO,897.659,36590,897.659,1.0847580723124517
36601,AL,SRSO,897.659,36601,897.659,1.0847580723124517
36602,AL,SRSO,897.659,36602,897.659,1.0847580723124517
36603,AL,SRSO,897.659,36603,897.659,1.0847580723124517
36604,AL,SRSO,897.659,36604,897.659,1.0847580723124517
36605,AL,SRSO,897.659,36605,897.659,1.0847580723124517
36606,AL,SRSO,897.659,36606,897.659,1.0847580723124517
36607,AL,SRSO,897.659,36607,897.659,1.0847580723124517
36608,AL,SRSO,897.659,36608,897.659,1.0847580723124517
36609,AL,SRSO,897.659,36609,897.659,1.0847580723124517
36610,AL,SRSO,897.659,36610,897.659,1.0847580723124517
36611,AL,SRSO,897.659,36611,897.659,1.0847580723124517
36612,AL,SRSO,897.659,36612,897.659,1.0847580723124517
36613,AL,SRSO,897.659,36613,897.659,1.0847580723124517
36615,AL,SRSO,897.659,36615,897.659,1.0847580723124517
36616,AL,SRSO,897.659,36616,897.659,1.0847580723124517
36617,AL,SRSO,897.659,36617,897.659,1.0847580723124517
36618,AL,SRSO,897.659,36618,897.659,1.0847580723124517
36619,AL,SRSO,897.659,36619,897.659,1.0847580723124517
36625,AL,SRSO,897.659,36625,897.659,1.0847580723124517
36628,AL,SRSO,897.659,36628,897.659,1.0847580723124517
36630,AL,SRSO,897.659,36630,897.659,1.0847580723124517
36633,AL,SRSO,897.659,36633,897.659,1.0847580723124517
36640,AL,SRSO,897.659,36640,897.659,1.0847580723124517
36641,AL,SRSO,897.659,36641,897.659,1.0847580723124517
36644,AL,SRSO,897.659,36644,897.659,1.0847580723124517
36652,AL,SRSO,897.659,36652,897.659,1.0847580723124517
36660,AL,SRSO,897.659,36660,897.659,1.0847580723124517
36663,AL,SRSO,897.659,36663,897.659,1.0847580723124517
36670,AL,SRSO,897.659,36670,897.659,1.0847580723124517
36671,AL,SRSO,897.659,36671,897.659,1.0847580723124517
36675,AL,SRSO,897.659,36675,897.659,1.0847580723124517
36685,AL,SRSO,897.659,36685,897.659,1.0847580723124517
36688,AL,SRSO,897.659,36688,897.659,1.0847580723124517
36689,AL,SRSO,897.659,36689,897.659,1.0847580723124517
36691,AL,SRSO,897.659,36691,897.659,1.0847580723124517
36693,AL,SRSO,897.659,36693,897.659,1.0847580723124517
36695,AL,SRSO,897.659,36695,897.659,1.0847580723124517
36701,AL,SRSO,897.659,36701,897.659,1.0847580723124517
36702,AL,SRSO,897.659,36702,897.659,1.0847580723124517
36703,AL,SRSO,897.659,36703,897.659,1.0847580723124517
36720,AL,SRSO,897.659,36720,897.659,1.0847580723124517
36721,AL,SRSO,897.659,36721,897.659,1.0847580723124517
36722,AL,SRSO,897.659,36722,897.659,1.0847580723124517
36723,AL,SRSO,897.659,36723,897.659,1.0847580723124517
36726,AL,SRSO,897.659,36726,897.659,1.0847580723124517
36727,AL,SRSO,897.659,36727,897.659,1.0847580723124517
36728,AL,SRSO,897.659,36728,897.659,1.0847580723124517
36732,AL,SRSO,897.659,36732,897.659,1.0847580723124517
36736,AL,SRSO,897.659,36736,897.659,1.0847580723124517
36738,AL,SRSO,897.659,36738,897.659,1.0847580723124517
36740,AL,SRSO,897.659,36740,897.659,1.0847580723124517
36741,AL,SRSO,897.659,36741,897.659,1.0847580723124517
36742,AL,SRSO,897.659,36742,897.659,1.0847580723124517
36744,AL,SRSO,897.659,36744,897.659,1.0847580723124517
36745,AL,SRSO,897.659,36745,897.659,1.0847580723124517
36748,AL,SRSO,897.659,36748,897.659,1.0847580723124517
36749,AL,SRSO,897.659,36749,897.659,1.0847580723124517
36750,AL,SRSO,897.659,36750,897.659,1.0847580723124517
36751,AL,SRSO,897.659,36751,897.659,1.0847580723124517
36752,AL,SRSO,897.659,36752,897.659,1.0847580723124517
36753,AL,SRSO,897.659,36753,897.659,1.0847580723124517
36754,AL,SRSO,897.659,36754,897.659,1.0847580723124517
36756,AL,SRSO,897.659,36756,897.659,1.0847580723124517
36758,AL,SRSO,897.659,36758,897.659,1.0847580723124517
36759,AL,SRSO,897.659,36759,897.659,1.0847580723124517
36761,AL,SRSO,897.659,36761,897.659,1.0847580723124517
36762,AL,SRSO,897.659,36762,897.659,1.0847580723124517
36763,AL,SRSO,897.659,36763,897.659,1.0847580723124517
36764,AL,SRSO,897.659,36764,897.659,1.0847580723124517
36765,AL,SRSO,897.659,36765,897.659,1.0847580723124517
36766,AL,SRSO,897.659,36766,897.659,1.0847580723124517
36767,AL,SRSO,897.659,36767,897.659,1.0847580723124517
36768,AL,SRSO,897.659,36768,897.659,1.0847580723124517
36769,AL,SRSO,897.659,36769,897.659,1.0847580723124517
36773,AL,SRSO,897.659,36773,897.659,1.0847580723124517
36775,AL,SRSO,897.659,36775,897.659,1.0847580723124517
36776,AL,SRSO,897.659,36776,897.659,1.0847580723124517
36782,AL,SRSO,897.659,36782,897.659,1.0847580723124517
36783,AL,SRSO,897.659,36783,897.659,1.0847580723124517
36784,AL,SRSO,897.659,36784,897.659,1.0847580723124517
36785,AL,SRSO,897.659,36785,897.659,1.0847580723124517
36786,AL,SRSO,897.659,36786,897.659,1.0847580723124517
36790,AL,SRSO,897.659,36790,897.659,1.0847580723124517
36792,AL,SRSO,897.659,36792,897.659,1.0847580723124517
36793,AL,SRSO,897.659,36793,897.659,1.0847580723124517
36801,AL,SRSO,897.659,36801,897.659,1.0847580723124517
36802,AL,SRSO,897.659,36802,897.659,1.0847580723124517
36803,AL,SRSO,897.659,36803,897.659,1.0847580723124517
36804,AL,SRSO,897.659,36804,897.659,1.0847580723124517
36830,AL,SRSO,897.659,36830,897.659,1.0847580723124517
36831,AL,SRSO,897.659,36831,897.659,1.0847580723124517
36832,AL,SRSO,897.659,36832,897.659,1.0847580723124517
36849,AL,SRSO,897.659,36849,897.659,1.0847580723124517
36850,AL,SRSO,897.659,36850,897.659,1.0847580723124517
